[116.8541680494642, 116.8541680494642, 116.8541680494642, 116.8541680494642, 118.8455517315335, 118.8455517315335, 118.8455517315335, 118.8455517315335, 118.8455517315335, 103.1553970886893, 103.1553970886893, 123.8534572169531, 123.8534572169531, 123.8534572169531, 123.8534572169531, 123.8534572169531, 117.0236252940332, 117.0236252940332, 117.0236252940332, 117.0236252940332;
  116.8541680494642, 116.8541680494642, 116.8541680494642, 116.8541680494642, 123.5325762528431, 118.8455517315335, 118.8455517315335, 118.8455517315335, 118.8455517315335, 106.165837764031, 106.165837764031, 111.6412139839725, 115.7917334015778, 115.7917334015778, 123.8534572169531, 123.8534572169531, 117.0236252940332, 117.0236252940332, 117.0236252940332, 117.0236252940332;
  116.8541680494642, 116.8541680494642, 116.8541680494642, 116.8541680494642, 123.5325762528431, 118.8455517315335, 118.8455517315335, 118.8455517315335, 118.8455517315335, 111.6412139839725, 111.6412139839725, 123.3497827593886, 123.3497827593886, 123.3497827593886, 123.8534572169531, 123.8534572169531, 117.0236252940332, 117.0236252940332, 117.0236252940332, 117.0236252940332;
  111.6527099983398, 111.6527099983398, 115.7609247043811, 115.7609247043811, 123.5325762528431, 118.8455517315335, 118.8455517315335, 118.8455517315335, 118.8455517315335, 111.6412139839725, 111.6412139839725, 123.3497827593886, 123.3497827593886, 123.3497827593886, 123.8534572169531, 123.8534572169531, 117.0236252940332, 127.2018420115889, 127.2018420115889, 127.2018420115889;
  111.6527099983398, 111.6527099983398, 115.7609247043811, 115.7609247043811, 123.5325762528431, 115.7609247043811, 115.7609247043811, 120.3600158423305, 120.3600158423305, 120.3600158423305, 120.3600158423305, 120.3600158423305, 119.4637960809587, 119.4637960809587, 119.4637960809587, 119.4637960809587, 119.3433467534899, 127.2018420115889, 127.2018420115889, 127.2018420115889;
  111.6527099983398, 111.6527099983398, 111.6527099983398, 101.4116748060419, 115.7609247043811, 115.7609247043811, 115.7609247043811, 120.3600158423305, 123.2365316133131, 123.2365316133131, 123.2365316133131, 123.2365316133131, 123.2365316133131, 119.4637960809587, 119.3433467534899, 119.3433467534899, 119.3433467534899, 124.8150353187352, 127.2018420115889, 127.2018420115889;
  118.7510455033637, 111.6527099983398, 115.7609247043811, 115.7609247043811, 101.4116748060419, 90.67807194407862, 99.89434744384954, 106.7144689924418, 120.3600158423305, 123.2365316133131, 123.2365316133131, 123.2365316133131, 123.2365316133131, 119.4637960809587, 119.3433467534899, 119.3433467534899, 119.3433467534899, 124.8150353187352, 127.2018420115889, 127.2018420115889;
  118.7510455033637, 114.4438599357684, 114.4438599357684, 101.4116748060419, 101.4116748060419, 93.94627012623292, 99.89434744384954, 119.7169112150029, 120.3600158423305, 120.3600158423305, 120.3600158423305, 120.3600158423305, 117.6470278738714, 117.6470278738714, 117.6470278738714, 117.6470278738714, 119.3433467534899, 124.8150353187352, 127.2018420115889, 127.2018420115889;
  118.7510455033637, 114.4438599357684, 114.4438599357684, 103.2939674146506, 117.7666965633714, 117.7666965633714, 117.7666965633714, 119.7169112150029, 120.3600158423305, 120.3600158423305, 120.3600158423305, 120.3600158423305, 108.5729142691065, 110.1893852092204, 117.1800817536172, 117.1800817536172, 119.3433467534899, 120.2588146163058, 120.2588146163058, 124.8150353187352;
  126.5333600862138, 126.5333600862138, 118.7510455033637, 103.2939674146506, 117.7666965633714, 117.7666965633714, 118.831526797427, 118.831526797427, 119.7169112150029, 118.831526797427, 118.831526797427, 106.78641941331, 108.5729142691065, 108.5729142691065, 110.1893852092204, 110.1893852092204, 117.8085419931638, 120.2588146163058, 120.2588146163058, 124.8150353187352;
